Stream Name,Year,Obs Date,Species,Maturity,Count
Sockeye Ck-Hugh Smit,1970,8/31/1970,Sockeye,Adult,65
Sockeye Ck-Hugh Smit,1970,9/1/1970,Pink,Adult,159
Sockeye Ck-Hugh Smit,1970,9/1/1970,Sockeye,Adult,280
Sockeye Ck-Hugh Smit,1971,6/20/1971,Sockeye,Adult,147
Sockeye Ck-Hugh Smit,1971,6/21/1971,Sockeye,Adult,17
Sockeye Ck-Hugh Smit,1971,6/22/1971,Sockeye,Adult,26
Sockeye Ck-Hugh Smit,1971,6/23/1971,Sockeye,Adult,685
Sockeye Ck-Hugh Smit,1971,6/24/1971,Sockeye,Adult,124
Sockeye Ck-Hugh Smit,1971,6/25/1971,Sockeye,Adult,13
Sockeye Ck-Hugh Smit,1971,6/26/1971,Sockeye,Adult,2
Sockeye Ck-Hugh Smit,1971,6/27/1971,Sockeye,Adult,200
Sockeye Ck-Hugh Smit,1971,6/28/1971,Sockeye,Adult,241
Sockeye Ck-Hugh Smit,1971,6/29/1971,Sockeye,Adult,39
Sockeye Ck-Hugh Smit,1971,6/30/1971,Sockeye,Adult,161
Sockeye Ck-Hugh Smit,1971,7/1/1971,Sockeye,Adult,1041
Sockeye Ck-Hugh Smit,1971,7/2/1971,Sockeye,Adult,33
Sockeye Ck-Hugh Smit,1971,7/3/1971,Sockeye,Adult,26
Sockeye Ck-Hugh Smit,1971,7/4/1971,Sockeye,Adult,346
Sockeye Ck-Hugh Smit,1971,7/5/1971,Sockeye,Adult,18
Sockeye Ck-Hugh Smit,1971,7/6/1971,Sockeye,Adult,55
Sockeye Ck-Hugh Smit,1971,7/7/1971,Sockeye,Adult,34
Sockeye Ck-Hugh Smit,1971,7/8/1971,Sockeye,Adult,1119
Sockeye Ck-Hugh Smit,1971,7/9/1971,Chum,Adult,1
Sockeye Ck-Hugh Smit,1971,7/9/1971,Sockeye,Adult,2275
Sockeye Ck-Hugh Smit,1971,7/9/1971,Steelhead trout,Adult,1
Sockeye Ck-Hugh Smit,1971,7/10/1971,Sockeye,Adult,475
Sockeye Ck-Hugh Smit,1971,7/11/1971,Sockeye,Adult,237
Sockeye Ck-Hugh Smit,1971,7/12/1971,Sockeye,Adult,1270
Sockeye Ck-Hugh Smit,1971,7/13/1971,Sockeye,Adult,790
Sockeye Ck-Hugh Smit,1971,7/14/1971,Chum,Adult,1
Sockeye Ck-Hugh Smit,1971,7/14/1971,Sockeye,Adult,347
Sockeye Ck-Hugh Smit,1971,7/15/1971,Sockeye,Adult,460
Sockeye Ck-Hugh Smit,1971,7/16/1971,Sockeye,Adult,67
Sockeye Ck-Hugh Smit,1971,7/17/1971,Sockeye,Adult,90
Sockeye Ck-Hugh Smit,1971,7/18/1971,Sockeye,Adult,106
Sockeye Ck-Hugh Smit,1971,7/19/1971,Pink,Adult,7
Sockeye Ck-Hugh Smit,1971,7/19/1971,Sockeye,Adult,481
Sockeye Ck-Hugh Smit,1971,7/20/1971,Sockeye,Adult,170
Sockeye Ck-Hugh Smit,1971,7/21/1971,Pink,Adult,13
Sockeye Ck-Hugh Smit,1971,7/21/1971,Sockeye,Adult,593
Sockeye Ck-Hugh Smit,1971,7/22/1971,Sockeye,Adult,58
Sockeye Ck-Hugh Smit,1971,7/23/1971,Pink,Adult,2
Sockeye Ck-Hugh Smit,1971,7/23/1971,Sockeye,Adult,30
Sockeye Ck-Hugh Smit,1971,7/24/1971,Pink,Adult,3
Sockeye Ck-Hugh Smit,1971,7/24/1971,Sockeye,Adult,32
Sockeye Ck-Hugh Smit,1971,7/25/1971,Sockeye,Adult,249
Sockeye Ck-Hugh Smit,1971,7/26/1971,Pink,Adult,11
Sockeye Ck-Hugh Smit,1971,7/26/1971,Sockeye,Adult,127
Sockeye Ck-Hugh Smit,1971,7/27/1971,Pink,Adult,6
Sockeye Ck-Hugh Smit,1971,7/27/1971,Sockeye,Adult,44
Sockeye Ck-Hugh Smit,1971,7/28/1971,Pink,Adult,1
Sockeye Ck-Hugh Smit,1971,7/28/1971,Sockeye,Adult,24
Sockeye Ck-Hugh Smit,1971,7/29/1971,Pink,Adult,2
Sockeye Ck-Hugh Smit,1971,7/29/1971,Sockeye,Adult,16
Sockeye Ck-Hugh Smit,1971,7/30/1971,Pink,Adult,10
Sockeye Ck-Hugh Smit,1971,7/30/1971,Sockeye,Adult,205
Sockeye Ck-Hugh Smit,1971,7/31/1971,Pink,Adult,3
Sockeye Ck-Hugh Smit,1971,7/31/1971,Sockeye,Adult,206
Sockeye Ck-Hugh Smit,1971,8/3/1971,Pink,Adult,1
Sockeye Ck-Hugh Smit,1971,8/3/1971,Sockeye,Adult,5
Sockeye Ck-Hugh Smit,1971,8/4/1971,Sockeye,Adult,4
Sockeye Ck-Hugh Smit,1971,8/5/1971,Pink,Adult,3
Sockeye Ck-Hugh Smit,1971,8/5/1971,Sockeye,Adult,227
Sockeye Ck-Hugh Smit,1971,8/6/1971,Pink,Adult,3
Sockeye Ck-Hugh Smit,1971,8/6/1971,Sockeye,Adult,204
Sockeye Ck-Hugh Smit,1971,8/7/1971,Pink,Adult,2
Sockeye Ck-Hugh Smit,1971,8/7/1971,Sockeye,Adult,416
Sockeye Ck-Hugh Smit,1971,8/8/1971,Sockeye,Adult,8
Sockeye Ck-Hugh Smit,1971,8/9/1971,Sockeye,Adult,3
Sockeye Ck-Hugh Smit,1971,8/10/1971,Pink,Adult,1
Sockeye Ck-Hugh Smit,1971,8/10/1971,Sockeye,Adult,29
Sockeye Ck-Hugh Smit,1971,8/11/1971,Pink,Adult,5
Sockeye Ck-Hugh Smit,1971,8/11/1971,Sockeye,Adult,37
Sockeye Ck-Hugh Smit,1971,8/12/1971,Pink,Adult,26
Sockeye Ck-Hugh Smit,1971,8/12/1971,Sockeye,Adult,277
Sockeye Ck-Hugh Smit,1971,8/13/1971,Pink,Adult,1
Sockeye Ck-Hugh Smit,1971,8/13/1971,Sockeye,Adult,46
Sockeye Ck-Hugh Smit,1971,8/14/1971,Pink,Adult,57
Sockeye Ck-Hugh Smit,1971,8/14/1971,Sockeye,Adult,455
Sockeye Ck-Hugh Smit,1971,8/15/1971,Pink,Adult,1
Sockeye Ck-Hugh Smit,1971,8/15/1971,Sockeye,Adult,2
Sockeye Ck-Hugh Smit,1971,8/16/1971,Pink,Adult,1
Sockeye Ck-Hugh Smit,1971,8/16/1971,Sockeye,Adult,36
Sockeye Ck-Hugh Smit,1971,8/17/1971,Pink,Adult,1
Sockeye Ck-Hugh Smit,1971,8/17/1971,Sockeye,Adult,5
Sockeye Ck-Hugh Smit,1971,8/18/1971,Pink,Adult,70
Sockeye Ck-Hugh Smit,1971,8/18/1971,Sockeye,Adult,446
Sockeye Ck-Hugh Smit,1971,8/19/1971,Chum,Adult,6
Sockeye Ck-Hugh Smit,1971,8/19/1971,Pink,Adult,632
Sockeye Ck-Hugh Smit,1971,8/19/1971,Sockeye,Adult,4199
Sockeye Ck-Hugh Smit,1971,8/20/1971,Pink,Adult,336
Sockeye Ck-Hugh Smit,1971,8/20/1971,Sockeye,Adult,1538
Sockeye Ck-Hugh Smit,1971,8/21/1971,Pink,Adult,72
Sockeye Ck-Hugh Smit,1971,8/21/1971,Sockeye,Adult,180
Sockeye Ck-Hugh Smit,1971,8/22/1971,Sockeye,Adult,1300
Sockeye Ck-Hugh Smit,1980,6/6/1980,Sockeye,Adult,5
Sockeye Ck-Hugh Smit,1980,6/7/1980,Sockeye,Adult,3
Sockeye Ck-Hugh Smit,1980,6/8/1980,Sockeye,Adult,9
Sockeye Ck-Hugh Smit,1980,6/9/1980,Sockeye,Adult,20
Sockeye Ck-Hugh Smit,1980,6/10/1980,Sockeye,Adult,16
Sockeye Ck-Hugh Smit,1980,6/11/1980,Sockeye,Adult,22
Sockeye Ck-Hugh Smit,1980,6/12/1980,Sockeye,Adult,21
Sockeye Ck-Hugh Smit,1980,6/13/1980,Sockeye,Adult,10
Sockeye Ck-Hugh Smit,1980,6/14/1980,Sockeye,Adult,5
Sockeye Ck-Hugh Smit,1980,6/15/1980,Sockeye,Adult,9
Sockeye Ck-Hugh Smit,1980,6/16/1980,Sockeye,Adult,8
Sockeye Ck-Hugh Smit,1980,6/17/1980,Sockeye,Adult,47
Sockeye Ck-Hugh Smit,1980,6/18/1980,Sockeye,Adult,84
Sockeye Ck-Hugh Smit,1980,6/19/1980,Sockeye,Adult,5
Sockeye Ck-Hugh Smit,1980,6/20/1980,Sockeye,Adult,33
Sockeye Ck-Hugh Smit,1980,6/22/1980,Sockeye,Adult,61
Sockeye Ck-Hugh Smit,1980,6/23/1980,Sockeye,Adult,255
Sockeye Ck-Hugh Smit,1980,6/24/1980,Sockeye,Adult,301
Sockeye Ck-Hugh Smit,1980,6/25/1980,Sockeye,Adult,23
Sockeye Ck-Hugh Smit,1980,6/26/1980,Sockeye,Adult,37
Sockeye Ck-Hugh Smit,1980,6/27/1980,Sockeye,Adult,64
Sockeye Ck-Hugh Smit,1980,6/28/1980,Sockeye,Adult,30
Sockeye Ck-Hugh Smit,1980,6/30/1980,Sockeye,Adult,53
Sockeye Ck-Hugh Smit,1980,7/1/1980,Sockeye,Adult,42
Sockeye Ck-Hugh Smit,1980,7/2/1980,Sockeye,Adult,38
Sockeye Ck-Hugh Smit,1980,7/3/1980,Sockeye,Adult,63
Sockeye Ck-Hugh Smit,1980,7/4/1980,Sockeye,Adult,19
Sockeye Ck-Hugh Smit,1980,7/5/1980,Sockeye,Adult,98
Sockeye Ck-Hugh Smit,1980,7/6/1980,Sockeye,Adult,85
Sockeye Ck-Hugh Smit,1980,7/7/1980,Sockeye,Adult,31
Sockeye Ck-Hugh Smit,1980,7/8/1980,Sockeye,Adult,503
Sockeye Ck-Hugh Smit,1980,7/9/1980,Sockeye,Adult,135
Sockeye Ck-Hugh Smit,1980,7/10/1980,Sockeye,Adult,664
Sockeye Ck-Hugh Smit,1980,7/12/1980,Sockeye,Adult,72
Sockeye Ck-Hugh Smit,1980,7/14/1980,Sockeye,Adult,6
Sockeye Ck-Hugh Smit,1980,7/15/1980,Sockeye,Adult,8
Sockeye Ck-Hugh Smit,1980,7/16/1980,Sockeye,Adult,103
Sockeye Ck-Hugh Smit,1980,7/17/1980,Sockeye,Adult,48
Sockeye Ck-Hugh Smit,1980,7/18/1980,Sockeye,Adult,32
Sockeye Ck-Hugh Smit,1980,7/19/1980,Sockeye,Adult,19
Sockeye Ck-Hugh Smit,1980,7/20/1980,Pink,Adult,2
Sockeye Ck-Hugh Smit,1980,7/20/1980,Sockeye,Adult,1413
Sockeye Ck-Hugh Smit,1980,7/21/1980,Sockeye,Adult,710
Sockeye Ck-Hugh Smit,1980,7/22/1980,Sockeye,Adult,47
Sockeye Ck-Hugh Smit,1980,7/23/1980,Pink,Adult,2
Sockeye Ck-Hugh Smit,1980,7/23/1980,Sockeye,Adult,134
Sockeye Ck-Hugh Smit,1980,7/24/1980,Pink,Adult,2
Sockeye Ck-Hugh Smit,1980,7/24/1980,Sockeye,Adult,18
Sockeye Ck-Hugh Smit,1980,7/25/1980,Pink,Adult,3
Sockeye Ck-Hugh Smit,1980,7/25/1980,Sockeye,Adult,25
Sockeye Ck-Hugh Smit,1980,7/26/1980,Pink,Adult,1
Sockeye Ck-Hugh Smit,1980,7/26/1980,Sockeye,Adult,2
Sockeye Ck-Hugh Smit,1980,7/27/1980,Pink,Adult,2
Sockeye Ck-Hugh Smit,1980,7/27/1980,Sockeye,Adult,28
Sockeye Ck-Hugh Smit,1980,7/28/1980,Pink,Adult,3
Sockeye Ck-Hugh Smit,1980,7/28/1980,Sockeye,Adult,36
Sockeye Ck-Hugh Smit,1980,7/29/1980,Pink,Adult,4
Sockeye Ck-Hugh Smit,1980,7/29/1980,Sockeye,Adult,7
Sockeye Ck-Hugh Smit,1980,7/30/1980,Pink,Adult,4
Sockeye Ck-Hugh Smit,1980,7/30/1980,Sockeye,Adult,18
Sockeye Ck-Hugh Smit,1980,7/31/1980,Sockeye,Adult,46
Sockeye Ck-Hugh Smit,1980,8/1/1980,Sockeye,Adult,159
Sockeye Ck-Hugh Smit,1980,8/2/1980,Pink,Adult,7
Sockeye Ck-Hugh Smit,1980,8/2/1980,Sockeye,Adult,155
Sockeye Ck-Hugh Smit,1980,8/3/1980,Pink,Adult,14
Sockeye Ck-Hugh Smit,1980,8/3/1980,Sockeye,Adult,115
Sockeye Ck-Hugh Smit,1980,8/4/1980,Pink,Adult,3
Sockeye Ck-Hugh Smit,1980,8/4/1980,Sockeye,Adult,73
Sockeye Ck-Hugh Smit,1980,8/5/1980,Pink,Adult,15
Sockeye Ck-Hugh Smit,1980,8/5/1980,Sockeye,Adult,165
Sockeye Ck-Hugh Smit,1980,8/6/1980,Pink,Adult,80
Sockeye Ck-Hugh Smit,1980,8/6/1980,Sockeye,Adult,259
Sockeye Ck-Hugh Smit,1980,8/7/1980,Pink,Adult,81
Sockeye Ck-Hugh Smit,1980,8/7/1980,Sockeye,Adult,157
Sockeye Ck-Hugh Smit,1980,8/8/1980,Pink,Adult,82
Sockeye Ck-Hugh Smit,1980,8/8/1980,Sockeye,Adult,175
Sockeye Ck-Hugh Smit,1980,8/9/1980,Pink,Adult,96
Sockeye Ck-Hugh Smit,1980,8/9/1980,Sockeye,Adult,456
Sockeye Ck-Hugh Smit,1980,8/10/1980,Pink,Adult,12
Sockeye Ck-Hugh Smit,1980,8/10/1980,Sockeye,Adult,109
Sockeye Ck-Hugh Smit,1980,8/11/1980,Pink,Adult,15
Sockeye Ck-Hugh Smit,1980,8/11/1980,Sockeye,Adult,93
Sockeye Ck-Hugh Smit,1980,8/12/1980,Pink,Adult,36
Sockeye Ck-Hugh Smit,1980,8/12/1980,Sockeye,Adult,187
Sockeye Ck-Hugh Smit,1980,8/13/1980,Pink,Adult,3
Sockeye Ck-Hugh Smit,1980,8/13/1980,Sockeye,Adult,24
Sockeye Ck-Hugh Smit,1980,8/14/1980,Pink,Adult,2
Sockeye Ck-Hugh Smit,1980,8/14/1980,Sockeye,Adult,23
Sockeye Ck-Hugh Smit,1980,8/15/1980,Pink,Adult,5
Sockeye Ck-Hugh Smit,1980,8/15/1980,Sockeye,Adult,40
Sockeye Ck-Hugh Smit,1980,8/16/1980,Pink,Adult,143
Sockeye Ck-Hugh Smit,1980,8/16/1980,Sockeye,Adult,340
Sockeye Ck-Hugh Smit,1980,8/17/1980,Pink,Adult,1273
Sockeye Ck-Hugh Smit,1980,8/17/1980,Sockeye,Adult,811
Sockeye Ck-Hugh Smit,1980,8/18/1980,Chum,Adult,1
Sockeye Ck-Hugh Smit,1980,8/18/1980,Pink,Adult,126
Sockeye Ck-Hugh Smit,1980,8/18/1980,Sockeye,Adult,81
Sockeye Ck-Hugh Smit,1980,8/19/1980,Pink,Adult,18
Sockeye Ck-Hugh Smit,1980,8/19/1980,Sockeye,Adult,7
Sockeye Ck-Hugh Smit,1980,8/20/1980,Pink,Adult,32
Sockeye Ck-Hugh Smit,1980,8/20/1980,Sockeye,Adult,178
Sockeye Ck-Hugh Smit,1980,8/21/1980,Pink,Adult,13
Sockeye Ck-Hugh Smit,1980,8/21/1980,Sockeye,Adult,56
Sockeye Ck-Hugh Smit,1980,8/22/1980,Pink,Adult,2
Sockeye Ck-Hugh Smit,1980,8/22/1980,Sockeye,Adult,18
Sockeye Ck-Hugh Smit,1980,8/23/1980,Pink,Adult,27
Sockeye Ck-Hugh Smit,1980,8/23/1980,Sockeye,Adult,124
Sockeye Ck-Hugh Smit,1980,8/24/1980,Pink,Adult,12
Sockeye Ck-Hugh Smit,1980,8/24/1980,Sockeye,Adult,27
Sockeye Ck-Hugh Smit,1980,8/25/1980,Pink,Adult,8
Sockeye Ck-Hugh Smit,1980,8/25/1980,Sockeye,Adult,52
Sockeye Ck-Hugh Smit,1980,8/26/1980,Pink,Adult,28
Sockeye Ck-Hugh Smit,1980,8/26/1980,Sockeye,Adult,163
Sockeye Ck-Hugh Smit,1980,8/27/1980,Pink,Adult,25
Sockeye Ck-Hugh Smit,1980,8/27/1980,Sockeye,Adult,465
Sockeye Ck-Hugh Smit,1980,8/28/1980,Pink,Adult,18
Sockeye Ck-Hugh Smit,1980,8/28/1980,Sockeye,Adult,79
Sockeye Ck-Hugh Smit,1980,8/29/1980,Pink,Adult,57
Sockeye Ck-Hugh Smit,1980,8/29/1980,Sockeye,Adult,162
Sockeye Ck-Hugh Smit,1980,8/30/1980,Pink,Adult,231
Sockeye Ck-Hugh Smit,1980,8/30/1980,Sockeye,Adult,627
Sockeye Ck-Hugh Smit,1980,8/31/1980,Pink,Adult,48
Sockeye Ck-Hugh Smit,1980,8/31/1980,Sockeye,Adult,23
Sockeye Ck-Hugh Smit,1980,9/1/1980,Pink,Adult,107
Sockeye Ck-Hugh Smit,1980,9/1/1980,Sockeye,Adult,101
Sockeye Ck-Hugh Smit,1980,9/2/1980,Pink,Adult,33
Sockeye Ck-Hugh Smit,1980,9/2/1980,Sockeye,Adult,43
Sockeye Ck-Hugh Smit,1980,9/3/1980,Pink,Adult,26
Sockeye Ck-Hugh Smit,1980,9/3/1980,Sockeye,Adult,26
Sockeye Ck-Hugh Smit,1980,9/4/1980,Pink,Adult,82
Sockeye Ck-Hugh Smit,1980,9/4/1980,Sockeye,Adult,28
Sockeye Ck-Hugh Smit,1980,9/5/1980,Pink,Adult,53
Sockeye Ck-Hugh Smit,1980,9/5/1980,Sockeye,Adult,59
Sockeye Ck-Hugh Smit,1980,9/6/1980,Pink,Adult,124
Sockeye Ck-Hugh Smit,1980,9/6/1980,Sockeye,Adult,45
Sockeye Ck-Hugh Smit,1980,9/7/1980,Pink,Adult,29
Sockeye Ck-Hugh Smit,1980,9/7/1980,Sockeye,Adult,62
Sockeye Ck-Hugh Smit,1980,9/8/1980,Pink,Adult,45
Sockeye Ck-Hugh Smit,1980,9/8/1980,Sockeye,Adult,77
Sockeye Ck-Hugh Smit,1980,9/9/1980,Pink,Adult,123
Sockeye Ck-Hugh Smit,1980,9/9/1980,Sockeye,Adult,245
Sockeye Ck-Hugh Smit,1980,9/10/1980,Pink,Adult,130
Sockeye Ck-Hugh Smit,1980,9/10/1980,Sockeye,Adult,352
Sockeye Ck-Hugh Smit,1980,9/11/1980,Pink,Adult,42
Sockeye Ck-Hugh Smit,1980,9/11/1980,Sockeye,Adult,63
Sockeye Ck-Hugh Smit,1980,9/12/1980,Pink,Adult,27
Sockeye Ck-Hugh Smit,1980,9/12/1980,Sockeye,Adult,19
Sockeye Ck-Hugh Smit,1980,9/13/1980,Pink,Adult,14
Sockeye Ck-Hugh Smit,1980,9/13/1980,Sockeye,Adult,13
Sockeye Ck-Hugh Smit,1980,9/14/1980,Pink,Adult,18
Sockeye Ck-Hugh Smit,1980,9/14/1980,Sockeye,Adult,8
Sockeye Ck-Hugh Smit,1980,9/15/1980,Pink,Adult,10
Sockeye Ck-Hugh Smit,1980,9/15/1980,Sockeye,Adult,7
Sockeye Ck-Hugh Smit,1980,9/16/1980,Pink,Adult,5
Sockeye Ck-Hugh Smit,1980,9/16/1980,Sockeye,Adult,12
Sockeye Ck-Hugh Smit,1980,9/17/1980,Pink,Adult,5
Sockeye Ck-Hugh Smit,1980,9/17/1980,Sockeye,Adult,12
Sockeye Ck-Hugh Smit,1980,9/18/1980,Pink,Adult,3
Sockeye Ck-Hugh Smit,1980,9/18/1980,Sockeye,Adult,6
Sockeye Ck-Hugh Smit,1980,9/19/1980,Chum,Adult,1
Sockeye Ck-Hugh Smit,1980,9/19/1980,Pink,Adult,133
Sockeye Ck-Hugh Smit,1980,9/19/1980,Sockeye,Adult,338
Sockeye Ck-Hugh Smit,1980,9/20/1980,Chum,Adult,1
Sockeye Ck-Hugh Smit,1980,9/20/1980,Pink,Adult,49
Sockeye Ck-Hugh Smit,1980,9/20/1980,Sockeye,Adult,73
Sockeye Ck-Hugh Smit,1980,9/20/1980,Steelhead trout,Adult,1
Sockeye Ck-Hugh Smit,1980,9/21/1980,Pink,Adult,19
Sockeye Ck-Hugh Smit,1980,9/21/1980,Sockeye,Adult,13
Sockeye Ck-Hugh Smit,1980,9/22/1980,Chum,Adult,1
Sockeye Ck-Hugh Smit,1980,9/22/1980,Pink,Adult,47
Sockeye Ck-Hugh Smit,1980,9/22/1980,Sockeye,Adult,49
Sockeye Ck-Hugh Smit,1980,9/23/1980,Pink,Adult,9
Sockeye Ck-Hugh Smit,1980,9/23/1980,Sockeye,Adult,16
Sockeye Ck-Hugh Smit,1980,9/24/1980,Pink,Adult,3
Sockeye Ck-Hugh Smit,1980,9/24/1980,Sockeye,Adult,4
Sockeye Ck-Hugh Smit,1980,9/25/1980,Pink,Adult,1
Sockeye Ck-Hugh Smit,1980,9/25/1980,Sockeye,Adult,4
Sockeye Ck-Hugh Smit,1980,9/26/1980,Pink,Adult,1
Sockeye Ck-Hugh Smit,1980,9/26/1980,Sockeye,Adult,5
Sockeye Ck-Hugh Smit,1980,9/27/1980,Pink,Adult,2
Sockeye Ck-Hugh Smit,1980,9/27/1980,Sockeye,Adult,3
Sockeye Ck-Hugh Smit,1980,9/28/1980,Pink,Adult,3
Sockeye Ck-Hugh Smit,1980,9/28/1980,Sockeye,Adult,5
Sockeye Ck-Hugh Smit,1980,9/29/1980,Pink,Adult,6
Sockeye Ck-Hugh Smit,1980,9/29/1980,Sockeye,Adult,44
Sockeye Ck-Hugh Smit,1980,9/30/1980,Pink,Adult,1
Sockeye Ck-Hugh Smit,1980,10/1/1980,Chum,Adult,1
Sockeye Ck-Hugh Smit,1980,10/1/1980,Pink,Adult,2
Sockeye Ck-Hugh Smit,1980,10/2/1980,Sockeye,Adult,5
Sockeye Ck-Hugh Smit,1980,10/3/1980,Sockeye,Adult,2
Sockeye Ck-Hugh Smit,1980,10/4/1980,Sockeye,Adult,1
Sockeye Ck-Hugh Smit,1981,4/24/1981,Sockeye,Smolt,1
Sockeye Ck-Hugh Smit,1981,4/26/1981,Coho,Smolt,1
Sockeye Ck-Hugh Smit,1981,4/26/1981,General dolly varden,Smolt,1
Sockeye Ck-Hugh Smit,1981,4/26/1981,Sockeye,Smolt,1
Sockeye Ck-Hugh Smit,1981,4/28/1981,Coho,Smolt,4
Sockeye Ck-Hugh Smit,1981,4/28/1981,Sockeye,Smolt,8
Sockeye Ck-Hugh Smit,1981,4/28/1981,Steelhead trout,Smolt,1
Sockeye Ck-Hugh Smit,1981,4/29/1981,Coho,Smolt,3
Sockeye Ck-Hugh Smit,1981,4/29/1981,Sockeye,Smolt,5
Sockeye Ck-Hugh Smit,1981,4/29/1981,Steelhead trout,Smolt,1
Sockeye Ck-Hugh Smit,1981,4/30/1981,Coho,Smolt,6
Sockeye Ck-Hugh Smit,1981,4/30/1981,General dolly varden,Smolt,1
Sockeye Ck-Hugh Smit,1981,4/30/1981,Sockeye,Smolt,14
Sockeye Ck-Hugh Smit,1981,4/30/1981,Steelhead trout,Smolt,2
Sockeye Ck-Hugh Smit,1981,5/1/1981,Coho,Smolt,26
Sockeye Ck-Hugh Smit,1981,5/1/1981,Sockeye,Smolt,32
Sockeye Ck-Hugh Smit,1981,5/2/1981,Coho,Smolt,36
Sockeye Ck-Hugh Smit,1981,5/2/1981,Sockeye,Smolt,86
Sockeye Ck-Hugh Smit,1981,5/3/1981,Coho,Smolt,30
Sockeye Ck-Hugh Smit,1981,5/3/1981,Sockeye,Smolt,170
Sockeye Ck-Hugh Smit,1981,5/4/1981,Coho,Smolt,120
Sockeye Ck-Hugh Smit,1981,5/4/1981,Sockeye,Smolt,264
Sockeye Ck-Hugh Smit,1981,5/5/1981,Coho,Smolt,183
Sockeye Ck-Hugh Smit,1981,5/5/1981,Sockeye,Smolt,986
Sockeye Ck-Hugh Smit,1981,5/5/1981,Steelhead trout,Smolt,1
Sockeye Ck-Hugh Smit,1981,5/6/1981,Coho,Smolt,82
Sockeye Ck-Hugh Smit,1981,5/6/1981,General dolly varden,Adult,11
Sockeye Ck-Hugh Smit,1981,5/6/1981,General dolly varden,Smolt,1
Sockeye Ck-Hugh Smit,1981,5/6/1981,Sockeye,Smolt,302
Sockeye Ck-Hugh Smit,1981,5/7/1981,Coho,Smolt,146
Sockeye Ck-Hugh Smit,1981,5/7/1981,General dolly varden,Adult,4
Sockeye Ck-Hugh Smit,1981,5/7/1981,Sockeye,Smolt,1143
Sockeye Ck-Hugh Smit,1981,5/8/1981,Coho,Smolt,101
Sockeye Ck-Hugh Smit,1981,5/8/1981,Sockeye,Smolt,1414
Sockeye Ck-Hugh Smit,1981,5/8/1981,Steelhead trout,Smolt,1
Sockeye Ck-Hugh Smit,1981,5/9/1981,Coho,Smolt,457
Sockeye Ck-Hugh Smit,1981,5/9/1981,General dolly varden,Adult,3
Sockeye Ck-Hugh Smit,1981,5/9/1981,Sockeye,Smolt,1219
Sockeye Ck-Hugh Smit,1981,5/10/1981,Coho,Smolt,460
Sockeye Ck-Hugh Smit,1981,5/10/1981,General dolly varden,Adult,5
Sockeye Ck-Hugh Smit,1981,5/10/1981,General dolly varden,Smolt,3
Sockeye Ck-Hugh Smit,1981,5/10/1981,Sockeye,Smolt,4135
Sockeye Ck-Hugh Smit,1981,5/10/1981,Steelhead trout,Smolt,5
Sockeye Ck-Hugh Smit,1981,5/11/1981,Coho,Smolt,68
Sockeye Ck-Hugh Smit,1981,5/11/1981,General dolly varden,Adult,4
Sockeye Ck-Hugh Smit,1981,5/11/1981,Sockeye,Smolt,213
Sockeye Ck-Hugh Smit,1981,5/12/1981,Coho,Smolt,83
Sockeye Ck-Hugh Smit,1981,5/12/1981,Sockeye,Smolt,859
Sockeye Ck-Hugh Smit,1981,5/12/1981,Steelhead trout,Smolt,3
Sockeye Ck-Hugh Smit,1981,5/13/1981,Coho,Smolt,299
Sockeye Ck-Hugh Smit,1981,5/13/1981,Sockeye,Smolt,508
Sockeye Ck-Hugh Smit,1981,5/14/1981,Coho,Smolt,99
Sockeye Ck-Hugh Smit,1981,5/14/1981,General dolly varden,Adult,4
Sockeye Ck-Hugh Smit,1981,5/14/1981,Sockeye,Smolt,2205
Sockeye Ck-Hugh Smit,1981,5/15/1981,Coho,Smolt,11
Sockeye Ck-Hugh Smit,1981,5/15/1981,Sockeye,Smolt,106
Sockeye Ck-Hugh Smit,1981,5/16/1981,Coho,Smolt,36
Sockeye Ck-Hugh Smit,1981,5/16/1981,General dolly varden,Smolt,1
Sockeye Ck-Hugh Smit,1981,5/16/1981,Sockeye,Smolt,381
Sockeye Ck-Hugh Smit,1981,5/16/1981,Steelhead trout,Smolt,1
Sockeye Ck-Hugh Smit,1981,5/17/1981,Coho,Smolt,14
Sockeye Ck-Hugh Smit,1981,5/17/1981,Sockeye,Smolt,784
Sockeye Ck-Hugh Smit,1981,5/18/1981,Coho,Smolt,46
Sockeye Ck-Hugh Smit,1981,5/18/1981,General dolly varden,Adult,1
Sockeye Ck-Hugh Smit,1981,5/18/1981,Sockeye,Smolt,6928
Sockeye Ck-Hugh Smit,1981,5/18/1981,Steelhead trout,Smolt,1
Sockeye Ck-Hugh Smit,1981,5/19/1981,Coho,Smolt,64
Sockeye Ck-Hugh Smit,1981,5/19/1981,General dolly varden,Adult,1
Sockeye Ck-Hugh Smit,1981,5/19/1981,Sockeye,Smolt,400
Sockeye Ck-Hugh Smit,1981,5/19/1981,Steelhead trout,Smolt,1
Sockeye Ck-Hugh Smit,1981,5/20/1981,Coho,Smolt,99
Sockeye Ck-Hugh Smit,1981,5/20/1981,General dolly varden,Adult,7
Sockeye Ck-Hugh Smit,1981,5/20/1981,General dolly varden,Smolt,10
Sockeye Ck-Hugh Smit,1981,5/20/1981,Sockeye,Smolt,5483
Sockeye Ck-Hugh Smit,1981,5/20/1981,Steelhead trout,Smolt,5
